,Underlying,quarter,timestamp,industry,sector,earnBeatsBefore,earnMissBefore,PostEarningsReturn,1Year,6month,3month,1month,current_ratio,total_debt_equity_ratio,day_sales_outstanding,total_liabilities_total_assets,gross_margin,operating_margin,interest_coverage_ratio,net_profit_margin,roe,changeInCash,changeToLiabilities,changeToNetincome,changeToOperatingActivities,return_factor
1025,MPLX,3/31/2018,2/1/2018,Oil & Gas Midstream,Energy,1,1,0.019960743,-0.017173052,0.020296215,0.053824363,0.032186459,0.428680982,0.124617737,159.0935391,0.437282051,0.516875603,0.279652845,0.279652845,0.136933462,0.279652845,0.4,0.00879559,0.992957746,0.005272408,flat
733,HAS,3/31/2018,2/7/2018,Leisure,Consumer Cyclical,2,0,0.084577529,-0.004029265,-0.088235294,0.0357261,0.008157132,2.903199416,0.684003504,321.3878201,0.654071289,0.516886983,0.169842824,0.169842824,-0.003319318,0.169842824,0.212780651,-0.039744788,-22.79728199,-0.008033189,up
909,LCI,3/31/2018,2/8/2018,Drug Manufacturers - Specialty & Generic,Healthcare,2,0,-0.122389216,-0.009708738,0.228915663,-0.037735849,-0.182364729,2.321460232,0.412929574,508.4274436,0.642763778,0.517571417,0.280160603,0.280160603,0.07608041,0.280160603,0.338912642,0.0252241,1.332691485,0.146047889,down
1195,PDLI,3/31/2018,3/9/2018,Biotechnology,Healthcare,2,0,0.137297875,0.238317757,-0.136807818,-0.09556314,0,3.316484472,0.228290913,832.9666012,0.319544406,0.518125791,-0.107785882,-0.107785882,0.601124956,-0.107785882,0.032585071,0.023776977,-1.165607092,0.855610987,up
471,DIN,3/31/2018,2/20/2018,Restaurants,Consumer Cyclical,2,0,0.148779464,-0.178512397,0.365043695,0.213271194,0.030537229,1.337880704,-2.015719369,368.4322635,1.083815934,0.518850613,0.291124181,0.291124181,0.574935305,0.291124181,0.110212802,0.007769363,-0.782302189,-0.436328564,up
1753,DECK,3/31/2018,2/2/2018,Footwear & Accessories,Consumer Cyclical,2,0,0.070458677,0.534916447,0.365784943,0.278722157,0.09968494,3.247998268,0.35319968,108.5221067,0.325346857,0.522495367,0.237953405,0.237953405,0.106530961,0.237953405,0.532281816,-0.091516862,0.25458357,0.227887567,up
1499,TWLO,3/31/2018,2/14/2018,Software - Application,Technology,1,1,0.150035893,-0.242406877,-0.158229863,0.034833659,0.043821555,4.498643779,0.218223907,136.556675,0.199954645,0.522527682,-0.165278212,-0.165278212,-0.164176126,-0.165278212,0.202799993,0.046900018,-0.822717903,0.969688983,up
1453,TMUS,3/31/2018,5/2/2018,Telecom Services,Communication Services,2,0,-0.042274336,-0.129995608,-0.055917395,-0.082303891,-0.002685014,0.774207555,0.510439293,144.4215108,0.680299874,0.522980436,0.088926332,0.088926332,0.253393242,0.088926332,0.393765381,0.035122073,-0.672700406,-0.191448008,down
1062,NE,3/31/2018,2/22/2018,Oil & Gas Drilling,Energy,1,1,0.060477919,-0.43837535,0.268987342,-0.036057692,-0.212180747,1.75199486,0.112396873,360.2780018,0.448743309,0.524424236,0.037319173,0.037319173,-0.076846416,0.037319173,0.081568549,0.007130219,-1.554974671,-0.189095817,up
759,HLF,3/31/2018,2/23/2018,Household & Personal Products,Consumer Defensive,1,1,0.029630041,0.368620349,0.198529412,0.257449705,0.062907557,2.051499779,-2.709291903,31.14835818,1.115609133,0.524467209,0.136376109,0.136376109,-0.057989573,0.136376109,-0.279558962,0.000990773,-2.069400631,0.431330472,flat
1824,RACE,3/31/2018,2/1/2018,Auto Manufacturers,Consumer Cyclical,1,1,0.070197167,0.923386448,0.094823637,0.0197986,0.136471707,1.727734551,1.546867897,432.3548247,0.81069396,0.524683516,0.230240984,0.230240984,0.161492643,0.230240984,0.044514023,0.020918822,-0.369890079,-0.189895785,up
1065,NEE,3/31/2018,1/26/2018,Utilities - Regulated Electric,Utilities,1,1,0.029605097,0.286254411,0.052237267,-0.007327195,-0.005909091,0.637197293,0.398184912,249.1284289,0.698467703,0.524937656,0.494763092,0.494763092,0.537406484,0.494763092,0.212952159,0,-0.650116009,0.523543496,flat
1149,ORLY,3/31/2018,2/8/2018,Specialty Retail,Consumer Cyclical,2,0,0.000555225,-0.038559823,0.241345349,0.206932874,-0.035137411,0.931541282,5.585159392,48.72985446,0.913753841,0.529110721,0.183875082,0.183875082,0.137992467,0.183875082,0.195499266,0.005171243,-0.126553429,-0.013773129,flat
712,GRUB,3/31/2018,2/8/2018,Internet Content & Information,Technology,2,0,0.241877006,0.692326313,0.246389731,0.111093452,0.010844419,2.065237069,0.156150923,170.8067583,0.275917576,0.530129705,0.127550224,0.127550224,0.261000585,0.127550224,-0.136135674,-0.016924402,-0.340133767,0.316431641,up
1049,MZOR,3/31/2018,2/14/2018,Medical Devices,Healthcare,2,0,0.005389941,1.748839369,0.545549465,-0.012837613,0.006972789,7.043343837,0.147842444,107.0742379,0.131553635,0.537945452,-0.017550683,-0.017550683,0.006903593,-0.017550683,-0.057184751,0.046538618,11.63380282,-0.011348641,flat
1361,SODA,3/31/2018,2/14/2018,Home Furnishings & Fixtures,Consumer Cyclical,2,0,0.047329208,0.679700855,0.32006717,0.256352885,0.058292946,3.640675101,0.217175204,323.9065642,0.187543466,0.538345416,0.163003698,0.163003698,0.161931764,0.163003698,-0.369399305,0.076247526,0.022130826,0.018087723,up
1759,EOG,3/31/2018,2/28/2018,Oil & Gas E&P,Energy,2,0,-0.052997619,0.092227556,0.265412377,0.051937832,-0.082689998,1.203103089,0.167382933,186.9396852,0.454187295,0.543018448,0.188404578,0.188404578,0.727589398,0.188404578,-0.014276673,0.015594173,-0.587098452,-0.289971436,down
482,DM,3/31/2018,1/29/2018,Oil & Gas Midstream,Energy,1,1,-0.039092926,-0.032457496,0.142335766,-0.027950311,0.026229508,0.956492182,0.070953116,139.0189613,0.135972332,0.543281121,0.248969497,0.248969497,0.371805441,0.248969497,-6.163636364,-0.006911805,-0.270509978,-0.136111111,flat
1326,SHOP,3/31/2018,2/15/2018,Software - Application,Technology,2,0,0.002831115,1.454237288,0.476757917,0.392730586,0.197110782,10.82463009,0.094649885,35.93910167,0.100994644,0.543704615,-0.027435439,-0.027435439,-0.0134058,-0.027435439,0.154068762,0.020744416,-5.024774021,0.064122137,flat
1808,MIC,3/31/2018,2/22/2018,Airports & Air Services,Industrials,0,2,-0.530989838,-0.186132788,-0.117247121,-0.011958379,-0.039408123,1.201902604,0.081163601,122.5060855,0.581630228,0.553604058,0.167254168,0.167254168,0.74080708,0.167254168,0.241590798,-0.000564375,-0.812823715,-0.00265574,down
1529,UNP,3/31/2018,1/25/2018,Railroads,Industrials,1,1,-0.05525624,0.298657101,0.345179116,0.247371676,0.049973972,1.017009393,0.158472803,99.98990826,0.570010034,0.554862385,0.413394495,0.413394495,1.335412844,0.413394495,-0.448627451,0.006828528,-0.832508931,0.036572052,down
686,GOGO,3/31/2018,2/22/2018,Telecom Services,Communication Services,0,2,-0.14076149,0.121664888,-0.184639255,-0.0028463,0.002862595,1.874607149,-1.651030465,228.8816552,1.136521817,0.556028935,-0.07673528,-0.07673528,-0.21880751,-0.07673528,-0.132524598,0.00870111,-0.078175896,0.573846273,down
342,CHTR,3/31/2018,2/2/2018,Pay TV,Communication Services,1,1,0.043028729,0.135627964,-0.03724646,0.110752012,0.051412061,0.230387737,0.283747825,56.28890775,0.675828485,0.557724958,0.112054329,0.112054329,0.901056404,0.112054329,-2.484702093,0.00179631,-0.970480477,0.011970534,up
1599,VZ,3/31/2018,1/23/2018,Telecom Services,Communication Services,0,2,-0.004311564,0.014036419,0.20868189,0.08636456,0.013075611,0.905439356,0.766590867,252.5385068,0.826217319,0.558121043,0.196760418,0.196760418,0.549815933,0.196760418,-1.158249158,-0.001576797,-0.835984788,0.763112321,flat
689,GOOGL,3/31/2018,2/2/2018,Internet Content & Information,Technology,1,1,-0.054246845,0.449376871,0.246876451,0.143798885,0.082517957,5.140305173,0.15857497,211.2218853,0.227035657,0.558611515,0.237106704,0.237106704,-0.093431922,0.237106704,0.012505833,0.018641306,-0.640397351,0.240066225,down
1781,GOOG,3/31/2018,2/2/2018,Internet Content & Information,Technology,1,1,-0.048965738,0.467522103,0.25506508,0.148587504,0.078726628,5.140305173,0.15857497,211.2218853,0.227035657,0.558611515,0.237106704,0.237106704,-0.093431922,0.237106704,0.012505833,0.018641306,-0.640397351,0.240066225,down
1726,BLK,3/31/2018,1/12/2018,Asset Management,Financial Services,2,0,0.032212763,0.412048825,0.228464419,0.13501994,0.038997161,1.305628272,0.864226237,308.4981263,0.85336736,0.561833381,0.429230326,0.429230326,0.664168348,0.429230326,0.103580563,-0.001527197,-0.661024306,0.461997019,flat
508,EA,3/31/2018,1/31/2018,Electronic Gaming & Multimedia,Technology,1,1,0.067272775,0.415791985,0.016789447,0.015484644,0.129830573,1.920180238,0.760401371,278.7844828,0.527192779,0.568103448,-0.018103448,-0.018103448,-0.160344828,-0.018103448,0.194466095,0.182835821,-0.338709677,0.209658422,up
718,GSAT,3/31/2018,5/10/2018,Telecom Services,Communication Services,1,1,0.073232616,-0.676951872,-0.638263473,-0.373470234,-0.252906258,0.850876701,0.550493778,212.2623781,0.742111905,0.568253645,-0.44996092,-0.44996092,-0.767492439,-0.44996092,1.225914898,-0.007778856,-0.251582909,0.374233129,up
841,IRT,3/31/2018,2/20/2018,REIT - Residential,Real Estate,0,2,-0.020714204,-0.060962567,-0.11758794,-0.133267522,-0.060962567,1.297490092,0.036388399,64.97373195,0.554592369,0.568732773,0.278724056,0.278724056,0.148255472,0.278724056,-0.014321482,-0.008104362,-0.232480534,0.008416055,flat
1838,TER,3/31/2018,1/25/2018,Semiconductor Equipment & Materials,Technology,2,0,-0.043461365,0.763663777,0.296121884,0.201592193,0.093479785,4.996920781,0.232557997,207.6818518,0.371726089,0.569306342,0.223084384,0.223084384,-0.220944276,0.223084384,0.025976926,0.007548237,-0.472810694,-0.041716111,down
1315,SFLY,3/31/2018,1/31/2018,Personal Services,Consumer Cyclical,2,0,0.245399663,0.034134988,0.087275693,0.273769709,0.071758794,1.402166925,1.039402677,54.48920009,0.641175397,0.571846974,0.304876591,0.304876591,0.188165152,0.304876591,0.885773249,0.069108483,0.169981383,0.347932276,up
1380,SSTK,3/31/2018,2/22/2018,Internet Content & Information,Technology,1,1,0.038935964,-0.182018349,0.344390832,0.10757764,-0.025786713,1.385473383,0.781162484,120.0375422,0.455524286,0.5745872,0.055924757,0.055924757,0.01354155,0.055924757,0.160384804,0.043633711,6.462062257,0.104388535,flat
838,IRM,3/31/2018,2/16/2018,Business Services,Industrials,1,1,-0.01644528,-0.095008052,-0.100560149,-0.177560976,-0.044759207,1.466211538,0.578981021,307.7431991,0.782157088,0.574746654,0.187631591,0.187631591,0.022921911,0.187631591,0.634993664,0.00220283,2.222701466,-0.034854205,flat
1593,VTR,3/31/2018,2/9/2018,REIT - Healthcare Facilities,Real Estate,2,0,0.013072082,-0.182008032,-0.224017068,-0.208456397,-0.104152006,0.658905085,0.086037599,134.9294216,0.537011584,0.578064088,0.275970841,0.275970841,0.443186757,0.275970841,-0.045578022,-0.001242395,-0.603032959,0.000348372,flat
831,IPGP,3/31/2018,2/16/2018,Semiconductor Equipment & Materials,Technology,2,0,-0.079129601,1.12788501,0.531870861,0.144959562,-0.006442953,8.818419028,0.098353774,239.8705737,0.14741007,0.581033361,0.410369611,0.410369611,0.146670175,0.410369611,0.032567315,-0.009789706,0.466538258,0.225134296,down
1077,NLSN,3/31/2018,2/8/2018,Business Services,Industrials,0,2,-0.10252464,-0.102723364,-0.104434907,0.004815409,0.033856317,1.344725987,0.399764429,265.3038047,0.736570615,0.583191369,0.220897217,0.220897217,0.045996593,0.220897217,-0.009146341,0.013040328,2.24691358,-0.098814229,down
534,ELF,3/31/2018,2/28/2018,Household & Personal Products,Consumer Defensive,2,0,-0.098067172,-0.279234585,-0.009737098,-0.010218978,0.003453379,2.407351882,0.264934516,199.6667606,0.535372588,0.584535438,0.184954592,0.184954592,0.263257878,0.184954592,0.041256586,0,0.210288641,-0.2972167,down
1572,VNO,3/31/2018,2/13/2018,REIT - Office,Real Estate,1,1,-0.002073153,-0.364960075,-0.107355077,-0.101780494,-0.060066741,6.966204164,0.122027569,661.6246063,0.655554619,0.584797581,0.311115771,0.311115771,0.081549012,0.311115771,0.291050282,-0.002091046,1.449607507,0.035911282,flat
31,ABT,3/31/2018,1/24/2018,Medical Devices,Healthcare,2,0,0.041179857,0.468269707,0.165944882,0.051669034,0.040400492,2.260659785,0.288442244,252.4555277,0.592157377,0.587692713,0.155619976,0.155619976,-0.109105284,0.155619976,-0.589986181,0,-0.29468599,-0.164259928,up
1220,PPL,3/31/2018,2/22/2018,Utilities - Regulated Electric,Utilities,2,0,-0.019789343,-0.164307522,-0.226759117,-0.169608384,-0.052250551,0.570221228,0.373850014,250.913811,0.740567516,0.588785047,0.411734164,0.411734164,0.040498442,0.411734164,-0.393814433,0.002701999,4.974358974,0.074964639,flat
1297,S,3/31/2018,2/2/2018,Telecom Services,Communication Services,2,0,0.049723435,-0.433962264,-0.419795222,-0.220183486,-0.13559322,0.918164574,0.42199352,173.5289477,0.676918164,0.590241534,0.078650322,0.078650322,0.869280252,0.078650322,-0.081531532,0.00103422,-0.928651215,0.066037736,up
805,IDTI,3/31/2018,1/30/2018,Semiconductors,Technology,2,0,-0.11207686,0.267195767,0.287140115,0.189850958,0.112106136,5.62282194,0.146901485,184.456363,0.482560013,0.591431533,0.174409766,0.174409766,-0.314366003,0.174409766,-0.113682229,0.005563579,-1.227282719,0.025604022,down
646,FTR,3/31/2018,2/28/2018,Telecom Services,Communication Services,2,0,-0.27335518,1.808510638,-0.276995305,0.240268456,0.147826087,0.527511962,1.102902375,134.8376184,0.908615978,0.603518268,0.165539017,0.165539017,-0.464140731,0.165539017,-0.483425414,0,0.02526725,-0.019920319,down
350,CL,3/31/2018,1/26/2018,Household & Personal Products,Consumer Defensive,0,2,-0.049721914,0.129767646,0.059041096,0.076141425,0.024244833,1.36120892,-56.8,138.7975334,0.980829915,0.604316547,0.256937307,0.256937307,0.08299075,0.256937307,0.100977199,-0.0108582,1.359133127,-0.010540184,down
867,JNPR,3/31/2018,1/31/2018,Communication Equipment,Technology,1,1,-0.079719078,0.070699433,0.013237925,0.123809524,-0.006315789,2.407375446,0.371338845,250.8914885,0.523998861,0.606050827,0.204921339,0.204921339,-0.119483663,0.204921339,-0.17802143,0.015059481,0.713706955,0.137254902,down
207,ATVI,3/31/2018,2/9/2018,Electronic Gaming & Multimedia,Technology,2,0,0.018810275,0.679765246,0.072499185,0.079888451,-0.01496334,1.77996178,0.387127457,164.0088106,0.494470268,0.606950563,0.112090064,0.112090064,-0.285854136,0.112090064,0.241247613,0.059103187,-0.089041096,0.704663212,flat
1285,RP,3/31/2018,2/28/2018,Software - Application,Technology,0,2,0.046018888,0.489552239,0.217073171,0.127683616,0.023589744,0.926922534,0.663326526,242.1372815,0.66901186,0.608306692,0.065648977,0.065648977,-0.111173274,0.065648977,-0.576712862,0.008770546,-1.680277977,0.091175618,up
964,MCHP,3/31/2018,2/7/2018,Semiconductors,Technology,2,0,-0.103162951,0.328899812,0.081666274,-0.018577835,-0.007557763,2.977465276,0.237618266,203.0710719,0.607932526,0.610597412,0.246872627,0.246872627,-0.252549524,0.246872627,-0.229627767,0.005531395,-0.560106896,-0.002898956,down
212,AVP,3/31/2018,2/15/2018,Household & Personal Products,Consumer Defensive,1,1,0.124126067,-0.611965812,-0.171532847,0.207446809,0.013392857,1.431969736,-2.151172414,122.0079041,1.066767625,0.610849057,0.097972973,0.097972973,0.058324834,0.097972973,0.2469654,0.016071791,0.284153005,-0.004253509,up
476,DISCA,3/31/2018,2/27/2018,Media - Diversified,Consumer Cyclical,0,2,0.033981008,-0.140075162,0.117673179,0.414839798,-0.033410138,5.339925174,0.405856833,359.9087983,0.777299933,0.611587983,0.298819742,0.298819742,-0.613733906,0.298819742,-0.888904091,0,-1.232517483,-3.88125,flat
396,COTY,3/31/2018,2/8/2018,Household & Personal Products,Consumer Defensive,2,0,0.132672901,-0.104508197,-0.12160804,0.203856749,-0.151044196,0.933442418,0.440741958,241.3267743,0.57063159,0.615597513,0.097778283,0.097778283,0.041401274,0.097778283,-1.296925769,-4.48E-05,0.266483516,0.285759394,up
1322,SGMS,3/31/2018,3/1/2018,Gambling,Consumer Cyclical,0,2,-0.094916556,1.152542373,0.26458037,-0.141062802,-0.044086022,2.536361179,-0.364972866,303.5309842,1.262384632,0.617375456,0.160753341,0.160753341,-0.05236938,0.160753341,0.753549696,0.006121633,-0.278422274,-0.101608806,down
1032,MSFT,3/31/2018,2/1/2018,Software - Infrastructure,Technology,2,0,-0.007925228,0.469605568,0.309038303,0.132554536,0.105410122,2.885299231,0.741436958,232.5963068,0.693909837,0.617400927,0.30012449,0.30012449,-0.217926551,0.30012449,0.464655105,-0.000714917,0.317835608,0.063492063,flat
1155,OXY,3/31/2018,2/14/2018,Oil & Gas E&P,Energy,1,1,0.001862865,0.034574863,0.138471587,0.022737274,-0.073734556,1.117567568,0.35971223,441.1984536,0.510493504,0.620561283,0.027777778,0.027777778,0.142325315,0.027777778,-0.080143541,0.002004288,-1.010060362,0.245601689,flat
1014,MNST,3/31/2018,3/1/2018,Beverages - Soft Drinks,Consumer Defensive,0,2,-0.155940719,0.529198842,0.148839739,0.025902542,-0.066715758,3.723339478,0.143856355,202.4101351,0.186975111,0.621468369,0.329018763,0.329018763,0.248436796,0.329018763,0.119296965,-0.002774057,0.389639483,-0.212835274,down
1471,TROW,3/31/2018,1/30/2018,Asset Management,Financial Services,2,0,-0.043821668,0.694048134,0.427443837,0.236457347,0.115910385,4.331620314,0.1135911,170.2538683,0.095226087,0.623435192,0.412876137,0.412876137,0.269885701,0.412876137,0.01555684,0.450731707,-0.066551426,3.440389294,down
1383,SSW,3/31/2018,2/28/2018,Shipping & Ports,Industrials,0,2,-0.087146869,-0.141943734,-0.085831063,0.118333333,-0.093243243,0.859147981,0.227763233,141.7496886,0.668359152,0.630041841,0.343444615,0.343444615,0.273125883,0.343444615,-0.220206497,-0.000278972,-0.490649497,-0.005250082,down
426,CTL,3/31/2018,2/15/2018,Telecom Services,Communication Services,0,2,0.084495891,-0.283618582,-0.144109056,0.146771037,0.008605852,0.863495985,0.206760036,193.0255495,0.689317692,0.634040954,0.127371783,0.127371783,0.209844073,0.127371783,-10.1215971,-0.000575595,-0.530886303,-0.417657046,up
602,FDC,3/31/2018,2/12/2018,Business Services,Industrials,0,2,0.030484476,0.01931745,-0.096461187,-0.059976247,-0.113661814,1.003391577,7.389911168,372.707649,0.873914935,0.640544345,0.248709526,0.248709526,0.444861567,0.248709526,-0.008032129,0.002465448,-0.740506329,-0.094623656,flat
896,KO,3/31/2018,2/16/2018,Beverages - Soft Drinks,Consumer Defensive,1,1,0.004456335,0.107319486,-0.030735931,-0.055871811,-0.044795222,1.343862617,1.592900656,178.1755857,0.784097115,0.642039404,0.234025559,0.234025559,-0.366347178,0.234025559,0.395437895,0,-0.121002907,-1.990895296,flat
1099,NS,3/31/2018,2/8/2018,Oil & Gas Midstream,Energy,0,2,-0.21121498,-0.405215074,-0.240583232,-0.059301626,-0.028598073,0.384389399,0.386499057,143.2139013,0.620504885,0.642123253,0.16436015,0.16436015,0.097521835,0.16436015,-0.383788902,0.005548755,-0.259234813,-0.036644951,down
903,KTWO,3/31/2018,3/1/2018,Medical Devices,Healthcare,0,2,-0.096759806,0.032917706,-0.107519931,0.067525773,-0.0358473,2.843000888,0.223037224,271.7218035,0.350357921,0.642733883,-0.130986269,-0.130986269,-0.129024646,-0.130986269,-0.416332833,0.012682822,-0.147233653,0.375395859,down
884,KLAC,3/31/2018,1/26/2018,Semiconductor Equipment & Materials,Technology,2,0,0.003090101,0.335656077,0.121257188,0.050143932,0.050534138,3.732373636,0.95179847,280.4837204,0.773337478,0.644060085,0.375270285,0.375270285,-0.13764703,0.375270285,-0.230393499,0.01210792,-0.102800051,2.173887502,flat
1704,ZAYO,3/31/2018,2/8/2018,Communication Equipment,Technology,0,2,-0.041614101,0.185052219,0.09039039,0.056752037,0,0.991497711,0.404952658,130.5845448,0.830985127,0.644988523,0.168171385,0.168171385,0.017597552,0.168171385,-0.037037037,0.005077031,-2.834782609,-0.081513053,down
317,CCI,3/31/2018,1/25/2018,REIT - Diversified,Real Estate,0,2,-0.008982645,0.250171116,0.101407035,0.054256854,0.009580838,0.877483008,0.104714741,142.565181,0.617150275,0.645748694,0.250238674,0.250238674,0.079238181,0.250238674,-20.39211192,0.0041183,0.877079426,0.084187942,flat
1584,VRTX,3/31/2018,2/1/2018,Biotechnology,Healthcare,2,0,0.036018723,0.943286363,0.089229765,0.115963352,0.091295533,3.28142482,0.397943585,215.3645298,0.424055855,0.645942354,0.439086972,0.439086972,0.154510047,0.439086972,0.168394367,-0.004869296,0.75981288,0.329364294,flat
