Underlying,quarter,1Year,1month,3month,6month,industry,sector,current_ratio,total_debt_equity_ratio,day_sales_outstanding,total_liabilities_total_assets,gross_margin,operating_margin,interest_coverage_ratio,net_profit_margin,roe,changeInCash,changeToLiabilities,changeToNetincome,changeToOperatingActivities,return_factor
GMLP,12/31/2017,0.012726383,-0.049609554,-0.024056604,0.040221217,Shipping & Ports,Industrials,1.729697313,0.282238828,101.691099,0.650815224,0.804656376,0.482693951,0.482693951,0.281368948,0.482693951,0.162512047,4.87E-05,0.034904358,-0.671102508,flat
GMLP,3/31/2018,-0.127881688,-0.097659766,-0.052009456,-0.028585271,Shipping & Ports,Industrials,0.601109072,0.534029044,14.19395262,0.643153265,0.740655402,0.351227531,0.351227531,0.198816935,0.351227531,-0.702122289,-0.00190239,-0.153236191,-0.702592474,down
GMLP,6/30/2018,0.011940299,0.007928642,0.100054083,-0.032350143,Shipping & Ports,Industrials,0.549040977,0.436148922,44.02922768,0.642868043,0.778054892,0.435149226,0.435149226,0.337763209,0.435149226,-0.361659346,-0.000295167,-0.045886076,-0.293515744,down
GOGO,9/30/2017,0.344262295,0.17352415,-0.007564297,0.469204927,Telecom Services,Communication Services,2.19965441,-1.730278344,236.5340364,1.114113834,0.518840311,-0.10297095,-0.10297095,-0.261930655,-0.10297095,0.566431931,0.003004403,-0.211037742,-0.680157647,flat
GOGO,12/31/2017,0.012232416,-0.17593361,-0.236153846,-0.227237354,Telecom Services,Communication Services,1.874607149,-1.651030465,228.8816552,1.136521817,0.556028935,-0.07673528,-0.07673528,-0.21880751,-0.07673528,-0.132524598,0.00870111,-0.078175896,0.573846273,down
GOGO,3/31/2018,0.121664888,0.002862595,-0.0028463,-0.184639255,Telecom Services,Communication Services,2.304782709,-1.425957478,217.1751968,1.147165463,0.451137712,-0.009364823,-0.009364823,-0.118274561,-0.009364823,-0.677697178,0.011528832,0.623363361,0.736543664,down
GOGO,6/30/2018,-0.222852512,0.125586854,0.040130152,-0.035211268,Telecom Services,Communication Services,2.006310858,-1.350494277,241.299119,1.174967876,0.393294586,-0.032748903,-0.032748903,-0.163577452,-0.032748903,0.163124911,-0.004377757,-0.181632489,2.011353051,down
GOOG,9/30/2017,0.319896599,0.015275635,0.136283555,0.196543433,Internet Content & Information,Technology,5.767409269,0.131718651,204.7243627,0.171133716,0.598588506,0.280210284,0.280210284,0.24240242,0.280210284,-0.484831301,-0.000863238,0.248217469,-0.002228525,flat
GOOG,12/31/2017,0.217114896,0.024286467,0.032956996,0.073513179,Internet Content & Information,Technology,5.140305173,0.15857497,211.2218853,0.227035657,0.558611515,0.237106704,0.237106704,-0.093431922,0.237106704,0.012505833,0.018641306,-0.640397351,0.240066225,up
GOOG,3/31/2018,0.467522103,0.078726628,0.148587504,0.25506508,Internet Content & Information,Technology,4.873631567,0.157898337,197.04328,0.222823592,0.567617029,0.224780068,0.224780068,0.301836512,0.224780068,0.153499763,0.005465192,-0.086161047,-0.143360247,down
GOOG,6/30/2018,0.265966152,0.044911264,-0.076448551,0.084311037,Internet Content & Information,Technology,4.151991439,0.18458642,192.7323392,0.234440716,0.574884405,0.241234651,0.241234651,0.097835074,0.241234651,0.105315239,0.000403145,0.420970266,0.514212396,down
GOOGL,9/30/2017,0.3148114,0.012392378,0.135824241,0.182229433,Internet Content & Information,Technology,5.767409269,0.131718651,204.7243627,0.171133716,0.598588506,0.280210284,0.280210284,0.24240242,0.280210284,-0.484831301,-0.000863238,0.248217469,-0.002228525,flat
GOOGL,12/31/2017,0.205960345,0.02758056,0.034528816,0.072361874,Internet Content & Information,Technology,5.140305173,0.15857497,211.2218853,0.227035657,0.558611515,0.237106704,0.237106704,-0.093431922,0.237106704,0.012505833,0.018641306,-0.640397351,0.240066225,up
GOOGL,3/31/2018,0.449376871,0.082517957,0.143798885,0.246876451,Internet Content & Information,Technology,4.873631567,0.157898337,197.04328,0.222823592,0.567617029,0.224780068,0.224780068,0.301836512,0.224780068,0.153499763,0.005465192,-0.086161047,-0.143360247,down
GOOGL,6/30/2018,0.250142616,0.046037699,-0.077609607,0.071837818,Internet Content & Information,Technology,4.151991439,0.18458642,192.7323392,0.234440716,0.574884405,0.241234651,0.241234651,0.097835074,0.241234651,0.105315239,0.000403145,0.420970266,0.514212396,down
GPOR,9/30/2017,-0.591078067,-0.228070175,-0.317617866,-0.451097804,Oil & Gas E&P,Energy,0.56580285,0.208254706,232.8092628,0.47241429,0.684059108,0.178540251,0.178540251,0.064448521,0.178540251,0.061594463,0.021992936,2.273704415,-0.023420129,up
GPOR,12/31/2017,-0.418789144,-0.047227926,0.246195166,-0.074468085,Oil & Gas E&P,Energy,0.622829004,0.189219226,208.4261584,0.465952747,0.708741911,0.542239772,0.542239772,0.490531033,0.542239772,-0.258284199,-0.00183287,-0.455828425,-0.010544442,down
GPOR,3/31/2018,-0.56379668,-0.358504958,-0.367193378,-0.290295359,Oil & Gas E&P,Energy,0.61139824,0.199381396,217.2753658,0.487609797,0.751992885,0.329241614,0.329241614,0.268871599,0.329241614,0.160656926,0.00935056,0.149295149,-0.012091947,up
GPOR,6/30/2018,-0.426852438,-0.119649805,-0.003303965,-0.32108027,Oil & Gas E&P,Energy,0.533176243,0.202283488,224.2761053,0.472254627,0.701063917,0.043694119,0.043694119,0.352692744,0.043694119,0.005174872,0.000244121,-0.46716194,-0.028614743,up
GPRE,9/30/2017,-0.129188713,-0.03892944,-0.12803532,-0.091954023,Specialty Chemicals,Basic Materials,1.573013486,0.779077214,52.29478993,0.614084565,0.085592548,0.022986236,0.022986236,0.038163187,0.022986236,0.252863281,0.024878202,-1.462435308,0.240919456,down
GPRE,12/31/2017,-0.311195446,-0.10701107,-0.04973822,-0.263691684,Specialty Chemicals,Basic Materials,1.361304401,0.940647348,62.43352219,0.619652021,0.074657106,0.008060944,0.008060944,0.05063063,0.008060944,0.018987366,0.023632379,-0.214089642,-0.573848527,down
GPRE,3/31/2018,-0.260775862,-0.014367816,0.03313253,-0.099737533,Specialty Chemicals,Basic Materials,1.470298827,0.838764903,64.49088624,0.606906957,0.046448487,-0.00375495,-0.00375495,-0.023072132,-0.00375495,-0.195568633,-0.071058352,0.198283369,-0.181840306,up
GPRE,6/30/2018,-0.271805274,0.092846271,0.071641791,-0.011019284,Specialty Chemicals,Basic Materials,1.506247898,0.787303723,63.23236259,0.598915682,0.069230278,0.011921928,0.011921928,-0.001007259,0.011921928,-0.060557217,0.011890279,5.857142857,-0.039781484,up
GRUB,9/30/2017,0.252596054,0.118710874,0.074849632,0.166022233,Internet Content & Information,Technology,3.105406984,0.126850625,165.0747582,0.187687658,0.511563299,0.11848472,0.11848472,0.07965215,0.11848472,-0.102689146,0.016207062,1.017092701,0.22791323,up
GRUB,12/31/2017,0.187029002,0.024438313,0.105017007,0.484294689,Internet Content & Information,Technology,2.065237069,0.156150923,170.8067583,0.275917576,0.530129705,0.127550224,0.127550224,0.261000585,0.127550224,-0.136135674,-0.016924402,-0.340133767,0.316431641,up
GRUB,3/31/2018,0.692326313,0.010844419,0.111093452,0.246389731,Internet Content & Information,Technology,2.102982718,0.163660324,157.1444511,0.26677248,0.511484714,0.141256396,0.141256396,0.132287053,0.141256396,0.140293398,0.001427435,0.291555613,0.083370629,up
GRUB,6/30/2018,1.353187529,0.036376678,0.341023601,0.713075881,Internet Content & Information,Technology,3.431667604,0.123543406,149.5893902,0.213181335,0.494612936,0.148155718,0.148155718,0.125635582,0.148155718,0.384877947,-0.001871313,0.414143426,-0.431228519,down
GS,9/30/2017,0.418337045,0.033587304,0.013259082,-0.061563651,Capital Markets,Financial Services,1.868567989,6.482760458,6920.971655,0.906615405,0.898510689,0.359596445,0,0.255584915,0.359596445,0.049069548,0,0.07424812,-2.088880761,flat
GS,12/31/2017,0.421592775,0.065397969,0.085531324,0.124402802,Capital Markets,Financial Services,1.80651757,7.045333144,7340.395073,0.909687863,0.889328568,0.397881031,0,-0.246106714,0.397881031,-0.05959964,0,-2.91026971,-1.627359203,flat
GS,3/31/2018,0.057961523,0.011664318,0.083553431,0.127366309,Capital Markets,Financial Services,1.800987598,7.302904278,6725.368673,0.91350388,0.890892786,0.345057792,0,0.282184137,0.345057792,0.08673643,0,0.469279661,-5.243775934,flat
GS,6/30/2018,0.154755508,-0.03632287,0.003307007,0.075396163,Capital Markets,Financial Services,1.861051687,6.739309778,6514.640502,0.90918636,0.885981706,0.364177835,0,0.272814295,0.364177835,0.083048616,0,0.068615984,-1.780879274,flat
GSAT,9/30/2017,0.844052362,-0.024096386,-0.164948454,-0.08988764,Telecom Services,Communication Services,0.260216102,0.937033729,211.0691772,0.822133438,0.598791779,-0.354356819,-0.354356819,1.720598857,-0.354356819,0.460136674,0.007870298,-1.30731214,-0.036829927,up
GSAT,12/31/2017,-0.378741259,-0.21380531,-0.419346405,-0.537291667,Telecom Services,Communication Services,0.850876701,0.550493778,212.2623781,0.742111905,0.568253645,-0.44996092,-0.44996092,-0.767492439,-0.44996092,1.225914898,-0.007778856,-0.251582909,0.374233129,flat
GSAT,3/31/2018,-0.676951872,-0.252906258,-0.373470234,-0.638263473,Telecom Services,Communication Services,0.86547034,0.433484118,217.8776653,0.65920449,0.610386448,-0.450728721,-0.450728721,3.058541167,-0.450728721,0.15209998,0.008099543,-1.188252019,0.015459723,up
GSK,9/30/2017,-0.047229791,-0.047878375,0.011571842,0.083397883,Drug Manufacturers - Major,Healthcare,0.643487135,21.20401855,313.202856,0.917850399,0.688767053,0.295040163,0.295040163,0.154532704,0.295040163,0.159181952,0,0.136138614,-0.086452293,flat
GSK,12/31/2017,-0.004916421,0.001732244,-0.009057528,-0.004916421,Drug Manufacturers - Major,Healthcare,0.598705258,-390.7205882,284.2976829,0.938117451,0.67613562,0.108652965,0.108652965,-0.071475324,0.108652965,-0.19462562,0.000207971,-3.840659341,0.777274312,down
GT,9/30/2017,0.223100722,0.021533161,0.003667137,0.122043519,Rubber & Plastics,Consumer Cyclical,1.366720845,1.008193363,247.7084927,0.713141385,0.219841877,0.078041316,0.078041316,0.03289977,0.078041316,-0.122871046,-0.014531459,-0.046511628,0.322580645,down
GT,12/31/2017,0.078820891,0.018451301,0.035681329,-0.070659674,Rubber & Plastics,Consumer Cyclical,1.209751244,1.09167934,181.5585851,0.715775902,0.240481454,0.097027757,0.097027757,-0.02358143,0.097027757,0.232023011,0.006549861,-3.302083333,-0.043445122,down
GT,3/31/2018,0.038151365,-0.012393036,0.142710823,0.06321474,Rubber & Plastics,Consumer Cyclical,1.313094515,1.043065231,236.7258486,0.71774744,0.223237598,0.061357702,0.061357702,0.019582245,0.061357702,-0.265232975,0.007845934,-1.32,0.300771208,down
GT,6/30/2018,-0.251740462,-0.000372024,-0.236647727,-0.20830878,Rubber & Plastics,Consumer Cyclical,1.359197186,1.042268708,223.5993231,0.720887352,0.232491539,0.072116636,0.072116636,0.040874772,0.072116636,0.166153846,0.012309168,-0.49044586,0.075409836,down
GWW,9/30/2017,-0.2375792,-0.027966574,-0.11686997,-0.275054014,Industrial Distribution,Industrials,2.280077241,0.787850276,190.1605027,0.673636838,0.386062741,0.111472349,0.111472349,0.061459052,0.111472349,0.033418255,0.005071388,0.14542054,0.19876398,down
GWW,12/31/2017,-0.148685869,0.066308034,0.045162769,-0.076985372,Industrial Distribution,Industrials,2.127876808,0.891445757,183.7417117,0.68510458,0.391923755,0.108857453,0.108857453,0.057383186,0.108857453,0.129409929,0.003926799,0.260097048,0.212399346,up
GWW,3/31/2018,-0.066631412,-0.023700111,0.104133584,0.374940077,Industrial Distribution,Industrials,2.198425613,0.849618039,188.4416052,0.673730702,0.394509328,0.123940094,0.123940094,0.083695386,0.123940094,-0.082317103,0.003330228,0.120849979,-0.970589236,up
GWW,6/30/2018,0.440957635,-0.003570054,0.263996803,0.561142794,Industrial Distribution,Industrials,2.367858083,0.752061246,186.647037,0.652765857,0.388883761,0.125613766,0.125613766,0.082854348,0.125613766,0.033431372,-0.002028642,0.118047438,0.176323028,up
HAIN,9/30/2017,0.096678369,-0.09170208,0.159623073,0.147823629,Packaged Foods,Consumer Defensive,2.504375851,0.213460471,140.3470752,0.417011808,0.18580751,0.050786699,0.050786699,0.02802015,0.050786699,-0.159361764,0.018191655,-0.017887736,0.427410227,flat
HAL,9/30/2017,0.019292605,0.059188544,-0.056948576,-0.213817538,Oil & Gas Equipment & Services,Energy,2.2047381,0.499186286,325.3085966,0.641488949,0.126561352,0.116458486,0.116458486,0.067046289,0.116458486,-0.126975764,0.012874758,1.717808219,-0.566003617,down
HAL,12/31/2017,-0.111179487,-0.02079096,0.019289579,-0.07315508,Oil & Gas Equipment & Services,Energy,2.21657754,0.584234559,309.4511785,0.667171617,0.141919192,0.128619529,0.128619529,-0.138720539,0.128619529,0.187847668,-0.036508126,-1.900485437,-0.619188922,flat
HALO,9/30/2017,0.292368682,0.003076923,-0.057803468,0.066230581,Biotechnology,Healthcare,3.462537237,1.409716946,84.16116176,0.797314286,0.335880498,0.126735811,0.126735811,0.043134424,0.126735811,0.302024976,0.012677342,2.355765733,0.064613258,flat
HALO,12/31/2017,0.898534386,-0.004139562,0.331225296,0.235509905,Biotechnology,Healthcare,3.886239035,0.630275573,42.61645144,0.599253767,0.742229537,0.664308624,0.664308624,0.65351016,0.664308624,0.025737822,0.036639183,0.22339,-0.045435859,up
HALO,3/31/2018,0.465503569,-0.024802111,-0.000540833,0.555555556,Biotechnology,Healthcare,4.063527478,0.449793257,314.1846981,0.465024048,-0.328971236,-0.768074631,-0.768074631,-0.889511531,-0.768074631,-0.721625923,-0.054517046,-0.270274207,0.267799973,up
HALO,6/30/2018,0.465150404,0.018877551,0.170574443,0.185866983,Biotechnology,Healthcare,3.488903488,0.519482201,348.2026589,0.4630377,-0.162490768,-0.570223283,-0.570223283,-0.650332367,-0.570223283,-0.776448625,0.025083133,-0.529987332,0.170431647,down
HAS,12/31/2017,0.190614769,0.021323071,-0.064857143,-0.034513274,Leisure,Consumer Cyclical,2.903199416,0.684003504,321.3878201,0.654071289,0.516886983,0.169842824,0.169842824,-0.003319318,0.169842824,0.212780651,-0.039744788,-22.79728199,-0.008033189,down
HBI,9/30/2017,-0.085122411,0.044282029,0.101087942,0.024462252,Apparel Manufacturing,Consumer Cyclical,1.877028138,1.540513188,204.7239269,0.830900448,0.378312871,0.148338493,0.148338493,0.113021392,0.148338493,-0.123411116,0.010289185,-0.082269517,0.089917127,flat
HBI,3/31/2018,0.137823834,0.010584445,0.135470527,-0.108042242,Apparel Manufacturing,Consumer Cyclical,2.026407829,2.377457684,216.9614626,0.903695869,0.400728778,0.112382977,0.112382977,0.053964515,0.112382977,-0.056430678,-0.009612539,0.024569004,0.517234652,down
HBI,6/30/2018,-0.153140761,0.015951595,-0.182381585,-0.190622261,Apparel Manufacturing,Consumer Cyclical,2.01961346,2.334244015,207.1998632,0.896714758,0.391175341,0.142678014,0.142678014,0.081980573,0.142678014,-0.006304479,0.01988261,-0.040011946,-0.425539258,down
HCA,9/30/2017,0.071437461,-0.001739332,0.02171849,0.078281563,Medical Care,Healthcare,1.683835323,-0.827581121,204.0669409,1.141781646,0.358825729,0.114435303,0.114435303,0.039827973,0.114435303,0.01810585,0.003161997,-0.164319249,1.260912698,down
HCA,12/31/2017,-0.014616479,-0.046796797,-0.039101917,-0.101014869,Medical Care,Healthcare,1.620168886,-0.904789891,205.3874762,1.136501517,0.383497665,0.155768898,0.155768898,0.040996367,0.155768898,0.019125683,0.013056651,1.495780591,0.539215686,flat
HCLP,9/30/2017,-0.259259259,-0.196172249,-0.397849462,-0.576826196,Industrial Metals & Minerals,Basic Materials,1.76710592,0.132702847,234.9631824,0.291668999,0.284205438,0.173794478,0.173794478,0.177864103,0.173794478,-0.149920522,0.041489974,0.049686315,0.322674419,flat
HCLP,12/31/2017,-0.374631268,0.014354067,0.261904762,-0.240143369,Industrial Metals & Minerals,Basic Materials,1.992267828,0.121261634,235.1448793,0.291597664,0.323520716,0.235179436,0.235179436,0.19947703,0.235179436,-3.222182974,-0.007602937,0.13717634,0.156012773,down
HCLP,3/31/2018,-0.40952381,0.004048583,0.340540541,0.675675676,Industrial Metals & Minerals,Basic Materials,1.928951951,0.118934711,225.8848854,0.274066537,0.349039259,0.262451115,0.262451115,0.247344267,0.262451115,0.44012657,-0.005390651,0.011325511,-0.086206129,flat
HCLP,6/30/2018,-0.15625,0.168269231,-0.076045627,0.197044335,Industrial Metals & Minerals,Basic Materials,1.847267002,0.139450669,213.8815991,0.275816956,0.378194914,0.288379205,0.288379205,0.27365202,0.288379205,0.602367003,0.029533329,0.010189978,-0.019059849,flat
HEP,9/30/2017,0,0.108374384,-0.036144578,-0.033557047,Oil & Gas Midstream,Energy,1.098722373,0.104618895,165.6363941,0.729656638,0.673824798,0.46877605,0.46877605,0.384998731,0.46877605,-1.18552702,0.005137268,0.017392328,-0.011948385,flat
HEP,12/31/2017,0.086223353,0.01305638,-0.046901173,-0.065681445,Oil & Gas Midstream,Energy,1.340740741,0.140839529,181.6356601,0.754791993,0.728981582,0.52235722,0.52235722,0.666073363,0.52235722,0.038580247,-0.007112334,-0.372475892,0.096480304,flat
HEP,3/31/2018,-0.162803235,-0.038687713,-0.036899225,0.009752926,Oil & Gas Midstream,Energy,1.295974592,0.105933474,159.0595031,0.705770453,0.719111759,0.499813786,0.499813786,0.358213587,0.499813786,0.092119089,0.001917472,0.074510483,-0.074701937,flat
HEP,6/30/2018,-0.21686747,0.052536884,-0.066687939,-0.127646883,Oil & Gas Midstream,Energy,1.119537011,0.114358119,154.1814584,0.715051962,0.709220276,0.479504884,0.479504884,0.338017851,0.479504884,-0.286808894,0.001935767,0.050494482,0.049451164,flat
HOG,12/31/2017,-0.065422436,-0.040980231,-0.048621042,-0.181690388,Recreational Vehicles,Consumer Cyclical,1.23006108,1.712416302,98.00809323,0.815066915,0.312992299,0.08258824,0.08258824,0.006765246,0.08258824,0.012972151,-0.009673496,12.23622805,0.05619262,flat
HOLX,9/30/2017,0.118882911,-0.0329938,-0.031707317,0.069033048,Medical Instruments & Supplies,Healthcare,0.792602519,0.669910583,242.530203,0.651022608,0.640677544,0.190185577,0.190185577,0.103001619,0.190185577,-0.088420274,0.001212728,-0.015719468,-0.18727491,down
HOLX,3/31/2018,-0.009193054,-0.109274564,-0.017721519,0.012261936,Medical Instruments & Supplies,Healthcare,1.258233303,0.531403337,251.6571646,0.661948468,0.627011276,0.16381604,0.16381604,-0.863296592,0.16381604,-0.081732335,0.001294688,-1.117992369,-0.775154004,flat
HOLX,6/30/2018,-0.124944812,0.063590019,-0.071662763,0.065305026,Medical Instruments & Supplies,Healthcare,1.291612694,0.504266177,244.3816748,0.654581606,0.625485437,0.168567961,0.168567961,0.137014563,0.168567961,-0.067431352,0.003360693,-0.160318866,0.09957265,down
HPE,10/31/2017,-0.192430461,0.005678592,-0.063458488,-0.281832928,Communication Equipment,Technology,1.133164236,0.806443365,241.9197128,0.617219816,0.297258486,0.070104439,0.070104439,0.068407311,0.070104439,0.190207746,0.00897074,-0.980916031,-0.66464891,flat
HPE,1/31/2018,-0.389273356,-0.013277428,-0.202710333,-0.25330513,Communication Equipment,Technology,1.059763222,0.807607198,147.3507949,0.610688262,0.284467032,-0.052645296,-0.052645296,0.187125358,-0.052645296,-0.248403493,-0.002843476,-0.652506964,2.14084507,down
HPE,4/30/2018,-0.341038118,-0.025194961,0.187865497,-0.06123628,Communication Equipment,Technology,1.037099141,0.79742604,151.4642475,0.599739462,0.304231387,0.01955008,0.01955008,0.104177825,0.01955008,-0.098339536,0.007908661,0.565552699,-1.024291498,flat
HPE,7/31/2018,-0.073443321,0.002880184,0.071384615,0.272660819,Communication Equipment,Technology,1.003446889,0.743063263,136.6164348,0.592057448,0.306543019,0.086682123,0.086682123,0.058088614,0.086682123,-0.345272482,-0.00308361,0.308203991,-0.035228183,down
