,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
CLF,0.15094352,0.17144,,,1.0,1.376679,,3.0,-1.028,,10.0,10.05,3.257,1534291200,,4.389,4.192,654000000,0.2651,7.005,1.857,4581157376,USD,,294613225,1.49,6.7449665,86800000,2938.0,,,0.2651,501700000,0.00887,0.68594,Industrial Metals & Minerals,,,1514678400,1210896000,2/1,,1,86400,,,1530316800,593000000,1577750400,9,261500000,0.22769,6.0,-2.09,2,,,0.18002,0.18002,2.011,buy,2.1,0.13817,,0.516,8.311,,Basic Materials,3.0,297952992,0.12979999,38671151,1531440000,39326771,0.1312,2.41,14.0,10.0,11.89,12.0,,,802499968,2.693,2305799936,2467000064,1.482,,
CLNE,0.13934422,0.17144,,,2.0,1.049781,,8.0,2.509,,4.0,2.75,2.132,1534291200,45.242,,,19639000,0.0571,29.15,1.664,572468864,USD,,135820347,-0.11,-25.0,-4288125,431.0,,,0.34611,98928000,0.33236,0.25783002,Oil & Gas Refining & Marketing,,,1514678400,,,,1,86400,,,1530316800,-122241000,1577750400,2,22555000,-0.08253,5.0,-0.96,2,1.0960542,,-0.35539,-0.35539,1.867,hold,2.7,-0.020599999,-0.23274,-0.13,2.229,,Energy,3.0,203464000,0.0147,2992670,1531440000,3085481,0.022,2.13,7.0,6.0,6.5,6.5,,,252746000,1.242,239852000,343961984,-0.792,,
CLR,0.93504214,0.17144,,,1.0,1.770123,,7.0,15.092,,7.0,65.95,0.971,1534291200,109.852,,,3091956992,0.82484,9.944,8.202,30745053184,USD,,82829078,3.8,17.355263,70783504,1127.0,,,0.87451,2479809000,0.62011003,0.06191,Oil & Gas E&P,,,1514678400,1410393600,2/1,,1,86400,,,1530316800,1328945024,1577750400,34,2802526976,0.31160998,6.0,0.17,2,4.3698645,,0.35452,0.35452,0.881,buy,2.0,0.05093,0.26935,0.803,10.092,,Energy,5.0,371948000,0.026199998,9864704,1531440000,10623054,0.113199994,5.27,107.0,23.0,75.79,75.5,,,129989000,0.349,6166542848,3748544000,3.534,,
CLVS,-0.54242265,0.17144,,,2.0,1.188358,,2.0,5.934,,5.0,35.75,10.032,1534291200,183.875,,,-268686016,0.0,-6.615,23.349,1777474816,USD,,43161608,-4.31,-8.294663,-256485248,360.0,,,0.80489,43774000,0.029949998,1.0892401,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-291432992,1577750400,6,-322207008,-3.5654001,5.0,-0.12,2,6.024604,,0.0,0.0,9.09,buy,2.1,-0.18666,-0.88832,0.625,1.509,,Healthcare,8.0,52649600,0.16290002,8575704,1531440000,8580724,0.1808,7.5,90.0,52.0,69.17,65.5,,,682241984,12.958,574334976,76125000,-5.776,,
CLX,0.050876975,0.17144,,,1.0,0.260285,,4.0,5.673,,6.0,144.98,1.093,1534291200,342.011,0.084,0.08,1284000000,0.20966999,16.296,3.417,20924454912,USD,,127760557,6.86,21.13411,589500032,8700.0,,,0.43681,2675000000,0.00114,0.80469,Household & Personal Products,,,1530316800,935452800,2/1,,1,86400,,,1530316800,823000000,1593475200,14,974000000,0.18436001,5.0,3.03,2,25.556143,,0.13439,0.13439,0.609,hold,3.1,0.14649999,1.29811,0.027,47.365,,Consumer Defensive,7.0,128086000,0.0739,11112314,1531440000,9354167,,6.57,153.0,110.0,134.07,134.5,,,131000000,1.023,2483000064,6124000256,6.26,,
CMA,0.3959595,0.17144,,,1.0,1.571521,,7.0,47.27,,2.0,97.48,,1534291200,,0.655,0.606,,0.0,,5.068,16513159168,USD,,170187411,7.91,12.323642,,7868.0,,,0.0,3094000000,0.0077100005,0.84193003,Banks - Regional - US,,,1514678400,891475200,3/2,,1,86400,,,1530316800,939000000,1577750400,27,1067000000,0.469,3.0,0.48,2,2.062196,,0.29006,0.29006,,buy,2.4,0.01318,0.11765,0.142,18.942,,Financial Services,3.0,171399008,0.045,7714197,1531440000,3884419,0.050300002,4.44,117.0,88.0,105.63,107.0,,,5856999936,34.172,5789000192,3257999872,5.347,,
CMCM,0.08884084,0.17144,,,,3.602427,,,5.007,,,10.0,3.062,1534291200,,1.6,1.8,119425568,0.16263,8.919,1.451,1065199808,CNY,,31967180,0.72,13.888888,,2465.0,,,0.6917,3308828000,0.16093999,0.15302,Software - Application,,,1514678400,,,,1,86400,,,1530316800,218857504,1577750400,5,,0.13722,,-35.5,2,1.997204,,0.30082,0.30082,2.548,hold,3.2,0.06312,0.32109,-0.082,5.238,,Technology,,140204992,0.0482,6877408,1531440000,6765374,,11.46,12.93,8.45,10.6,9.75,,,533387008,3.79,0,734318976,1.506,,
CMCSA,-0.10667318,0.17144,,,1.0,1.364863,,7.0,15.429,,8.0,36.99,0.958,1534291200,88.362,0.327,0.276,28387999744,0.32563,8.078,2.63,229311315968,USD,,4541841465,2.79,13.258065,9219250176,164000.0,,,0.69348,59142000000,0.00684,0.83746004,Pay TV,,,1514678400,1487635200,2/1,,1,86400,,,1530316800,23953999872,1577750400,22,23190999040,0.20526,10.0,0.89,2,2.3974335,,0.27477,0.27477,0.767,buy,2.0,0.059759997,0.36947,0.021,18.76,,Communication Services,10.0,4572490240,0.0136,62178138,1531440000,71552338,0.0136,3.1,55.0,35.0,43.06,41.5,,,5726000128,1.25,64580001792,87179001856,5.088,,
CME,0.37275243,0.17144,,,1.0,0.514907,,8.0,68.106,,7.0,174.73,1.084,1534291200,14.786,0.361,0.361,2709499904,0.68432,22.611,15.473,61265182720,USD,,334589545,7.1,24.60986,124712496,2830.0,,,1.0,3644700000,0.00791,0.88594,Financial Exchanges,,,1514678400,1343001600,5/1,,1,86400,,,1530316800,4412700160,1577750400,10,2404800000,0.63249,10.0,2.58,2,2.5655594,,1.11449,1.11449,0.043,buy,2.2,0.021189999,0.20103,0.146,11.674,,Financial Services,10.0,340591008,0.023,7847681,1531440000,7510678,0.0231,6.2,190.0,170.0,181.8,185.0,,,1179800064,3.464,3419000064,3959399936,12.951,,
CMG,0.51270497,0.17144,,,2.0,0.361149,,10.0,50.051,,9.0,475.18,2.029,1534291200,,-0.276,-0.297,488520992,0.10499,26.371,2.769,12882981888,USD,,24589950,11.95,39.764015,227964624,70000.0,,,0.31822002,1407860000,0.02552,0.59527,Restaurants,,,1514678400,,,,1,86400,,,1530316800,169732992,1577750400,23,518895008,0.0665,9.0,2.28,2,9.4939165,,0.03648,0.03648,1.774,hold,2.6,0.09215,0.119440004,0.083,165.744,,Consumer Cyclical,3.0,27804100,0.090500005,2515605,1531440000,2600946,0.1021,2.6,600.0,330.0,465.26,450.0,,,573926976,20.642,0,4653090816,6.034,,
CMI,-0.11169678,0.17144,,,1.0,0.94078,,10.0,44.834,,6.0,141.8,1.611,1534291200,30.046,0.312,0.285,2712000000,0.12073,9.171,1.107,24870967296,USD,,162314856,14.97,9.472278,694750016,58600.0,,,0.23803,5090000000,0.0026699998,0.83111,Diversified Industrials,,,1514678400,1199318400,2/1,,1,86400,,,1530403200,1049000000,1577750400,20,1924000000,0.093839996,9.0,0.93,2,3.1627784,,0.0467,0.0467,0.922,hold,2.9,0.07491,0.12825,0.208,136.077,,Industrials,7.0,162810000,0.047,7674418,1531440000,2993373,0.0466,5.56,172.0,131.0,156.25,157.0,,,1532000000,9.41,2462000128,22463000576,6.325,,
CNAT,-0.01964289,0.17144,,,2.0,2.195314,,3.0,0.663,,9.0,5.61,2.35,1534291200,67.745,,,-17961180,-0.48699,-6.762,3.293,121451056,USD,,24507339,-0.2,-28.050001,-13885630,33.0,,,-0.21725,-7843650,0.03695,0.34624,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-17871412,1577750400,6,-30771040,-0.48993,6.0,-0.24,2,8.461539,,-0.48456,-0.48456,2.271,buy,1.7,-0.13616,-0.65883005,-0.123,1.227,,Healthcare,8.0,30171000,0.0554,1672899,1531440000,1570430,0.0585,7.44,20.0,10.0,15.83,15.5,,,57718000,1.913,13530000,36881796,-0.595,,
CNC,0.6552696,0.17144,,,1.0,1.155665,,8.0,51.694,,8.0,146.48,1.255,1534291200,59.908,0.042,0.181,2259000064,0.046430003,12.993,0.603,29352099840,USD,,202619123,8.34,17.563549,1374625024,33700.0,,,0.18739,7956000000,0.022850001,0.92487,Health Care Plans,,,1514678400,1424390400,2/1,,1,86400,,,1530316800,1075000064,1577750400,18,1867000064,0.03815,8.0,1.13,2,2.8335977,,0.022090001,0.022090001,1.152,buy,2.1,0.04587,0.12311,0.127,272.286,,Healthcare,9.0,205256992,0.0175,3587311,1531440000,4873366,0.0235,2.56,160.0,130.0,149.78,151.0,,,7309000192,35.609,6415000064,48652001280,5.878,,
CNDT,0.37462425,0.17144,,,1.0,,,2.0,16.62,,3.0,23.18,2.027,1534291200,56.138,,,713000000,0.12336001,8.444,1.042,6020426240,USD,,203689507,1.31,17.694658,550499968,84000.0,,,0.18287,1045000000,0.03697,0.93047994,Business Services,,,1514678400,,,,1,86400,,,1530316800,142000000,1577750400,8,402000000,0.040999997,2.0,3.9,2,1.3947052,,0.026300002,0.026300002,1.612,buy,2.1,0.01964,0.04282,-0.073,28.217,,Industrials,3.0,211174000,0.0313,6617496,1531440000,7745858,0.0355,3.8,25.0,21.0,23.63,24.0,,,993000000,4.702,2044000000,5779999744,0.687,,
CNQ,0.11939824,0.17144,,,2.0,1.404173,,7.0,19.956,,2.0,34.17,1.024,1534291200,66.018,-0.14,-0.084,7203742208,0.46965998,8.065,3.788,58096799744,CAD,,1193728911,1.86,18.370966,2046184576,9973.0,,,0.50304,,0.02157,0.7462,Oil & Gas E&P,,,1514678400,1275350400,2/1,,1,86400,,,1530316800,1988302080,1577750400,13,6797061120,0.20569,5.0,5.91,2,1.7122669,,0.12963,0.12963,0.728,buy,1.9,0.03592,0.08344,0.522,12.55,,Energy,7.0,1220870016,0.0045,5484612,1531440000,5814205,,2.31,49.86,33.5,40.74,41.29,,,696845376,0.571,16084574208,15338115072,1.617,,
COF,0.23583615,0.17144,,,1.0,1.287986,,6.0,93.931,,7.0,99.09,,1534291200,,0.914,0.84,,0.0,,4.378,93641170944,USD,,481447197,11.22,8.831551,,47800.0,,,0.0,19686000000,0.00672,0.90476,Credit Services,,,1514678400,928281600,3/1,,1,86400,,,1530316800,3248000000,1577750400,21,12846000128,0.35624,6.0,0.73,2,1.0549233,,0.15839,0.15839,,buy,2.0,0.00989,0.07137,0.206,44.049,,Financial Services,7.0,478430016,0.007900001,3765278,1531440000,4277325,0.0078,1.41,135.0,95.0,115.24,116.0,,,13688999936,28.219,54824001536,21390000128,6.336,,
COG,-0.10122818,0.17144,,,2.0,0.444291,,5.0,4.883,,8.0,23.83,1.671,1534291200,70.68,0.943,0.971,879500992,0.50519,13.003,6.569,11436011520,USD,,434087663,1.65,14.442425,121894752,468.0,,,0.63084,1148292000,0.015829999,0.96995,Oil & Gas E&P,,,1514678400,1376524800,2/1,,1,86400,,,1530316800,132808000,1577750400,27,914873984,0.00506,3.0,0.44,2,4.8801966,,0.07628,0.07628,1.63,buy,2.4,0.00115,0.05538,0.023,3.794,,Energy,1.0,441176992,0.0637,28089087,1531440000,20023079,0.0698,4.82,34.0,22.0,27.76,28.0,,,740993984,1.68,1522572032,1740946048,0.289,,
COL,0.04410076,0.17144,,,1.0,0.708932,,7.0,41.333,,1.0,135.95,1.648,1534291200,105.663,0.482,0.536,1811000064,0.21078,16.004,3.373,28983556096,USD,,163926884,7.79,17.45186,617249984,29000.0,,,0.26478,1954000000,0.00433,0.69241995,Aerospace & Defense,,,1506729600,,,,1,86400,,,1530316800,1005000000,1569801600,8,1044000000,0.16841,8.0,1.57,2,3.2891393,,0.116969995,0.116969995,0.743,hold,3.1,0.04927,0.16201,0.054,52.526,,Industrials,10.0,164366000,0.0357,5871437,1531440000,5926926,0.036,6.17,143.0,108.0,135.75,140.0,,,621000000,3.778,7183000064,8592000000,6.076,,
CONE,0.065766454,0.17144,,,1.0,0.646786,,2.0,19.556,,9.0,66.96,2.426,1534291200,120.433,,,395400000,0.52769,22.491,11.868,8893051904,USD,,97389192,0.15,446.39996,50862500,416.0,,,0.65314,436900000,0.21636999,0.0,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,96000000,1577750400,17,316500000,0.14854,5.0,1.94,2,3.4240131,,0.12958999,0.12958999,2.219,buy,1.9,0.01647,0.05722,0.18,7.925,,Real Estate,5.0,95727600,0.0533,5286904,1531440000,4946811,0.0645,6.95,79.0,51.0,70.12,72.0,,,116200000,1.178,2322200064,749299968,1.015,,
CONN,1.0192802,0.17144,,,2.0,0.478192,,4.0,17.401,,8.0,41.0,5.058,1534291200,173.33,,,95986000,0.06321,22.786,1.44,2187129344,USD,,16186452,3.12,13.1410265,161898368,4000.0,,,0.25316,362119000,0.30105,0.66901,Specialty Retail,,,1517356800,,,,1,86400,,,1525046400,21775000,1580428800,6,95936000,0.0429,5.0,0.7,2,2.3561866,,0.01434,0.01434,3.601,strong_buy,1.5,0.021459999,0.04083,0.007,48.464,,Consumer Cyclical,3.0,31587600,0.13159999,4158275,1531440000,3950255,0.21290001,13.31,45.0,38.5,42.42,43.0,,,6190000,0.196,952715008,1518592000,0.668,,
COO,0.11647904,0.17144,,,2.0,1.062496,,7.0,64.922,,3.0,255.78,2.577,1534291200,71.103,-0.03,-0.027,709100032,0.29027998,21.498,6.24,15243993088,USD,,49356573,12.61,20.283901,,11800.0,,,0.64152,1377300000,0.00678,1.03848,Medical Instruments & Supplies,,,1509408000,1038182400,2/1,,1,86400,,,1532995200,127800000,1572480000,14,,0.18621999,3.0,2.23,2,3.9398048,,0.05232,0.05232,1.151,buy,2.0,0.05151,0.04044,0.187,49.879,,Healthcare,3.0,49104100,0.0456,2237830,1531440000,2363886,0.0587,7.12,298.0,245.0,273.36,275.0,,,155600000,3.131,2294200064,2442800128,2.578,,
COP,0.6627486,0.17144,,,2.0,1.388512,,3.0,26.712,,10.0,73.43,1.749,1534291200,47.96,,,12506999808,0.37928,7.565,2.869,94609489920,USD,,1161130769,5.11,14.369863,6600500224,11200.0,,,0.44869,12230000000,0.00087,0.73503995,Oil & Gas E&P,,,1514678400,1335830400,1311791/1000000,,1,86400,,,1530316800,4527000064,1577750400,18,9276999680,0.19147,9.0,0.15,2,2.748952,,0.13728,0.13728,1.497,buy,2.2,0.05371,0.14867,0.26,27.733,,Energy,7.0,1162099968,0.0108,12598074,1531440000,16007086,0.0108,2.21,85.0,72.0,80.67,80.0,,,6005000192,5.167,14974000128,32975998976,3.788,,
CORT,-0.107142806,0.17144,,,1.0,2.153728,,7.0,2.098,,8.0,15.02,6.387,1534291200,,0.4,0.439,77138000,0.35709998,20.493,7.318,1580823680,USD,,105155191,1.29,11.643412,59293500,136.0,,,0.97935,155647000,0.09482,0.7698,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,147742000,1577750400,6,85449000,0.35622,7.0,-1.62,2,7.159199,,0.68394995,0.68394995,6.11,buy,2.5,0.2665,0.95424,0.752,1.885,,Healthcare,6.0,116051000,0.1305,15148191,1531440000,16779082,0.1915,9.73,27.5,6.0,18.08,19.5,,,159944992,1.378,0,216014000,1.164,,
COST,0.45873356,0.17144,,,2.0,0.994127,,7.0,27.686,,9.0,233.13,1.015,1534291200,52.157,0.069,0.071,5930999808,0.042529996,17.026,0.724,100980547584,USD,,431845015,7.73,30.15912,53000000,133000.0,,,0.13112001,17143000000,0.0063099996,0.73457,Discount Stores,,,1504396800,947808000,2/1,,1,86400,,,1526169600,3009999872,1567468800,22,6054000128,0.03215,8.0,2.72,2,8.420502,,0.02158,0.02158,0.445,buy,2.0,0.074499995,0.27024,0.121,318.136,,Consumer Defensive,8.0,438542016,0.0135,5932126,1531440000,6552966,0.0136,3.21,255.0,200.0,229.14,230.0,,,7043999744,16.062,6492000256,139464998912,6.829,,
COTY,-0.23021144,0.17144,,,2.0,-0.032867,,10.0,11.789,,9.0,12.36,0.903,1534291200,79.066,,,1384000000,0.14726,12.59,1.854,17424590848,USD,,450144865,0.92,13.434782,506237504,20000.0,,,0.62275004,5852600000,0.41627997,0.68833,Household & Personal Products,,,1530316800,,,,1,86400,,,1530316800,-168800000,1593475200,16,413700000,0.06884,9.0,1.13,2,1.048435,,-0.01796,-0.01796,0.462,hold,2.7,0.0179,-0.01319,0.026,12.536,,Consumer Defensive,7.0,750792000,0.1004,75347405,1531440000,63430252,0.1999,13.49,23.0,10.0,14.45,14.63,,,331600000,0.442,7524299776,9397999616,-0.23,,
COUP,1.3426781,0.17144,,,2.0,,,9.0,4.382,,9.0,71.71,3.27,1534291200,66.535,,,-41369000,-0.2048,-91.479,18.735,3784399360,USD,,49463557,0.0,Infinity,43071376,833.0,,,0.68052,126874000,0.0065200003,1.02166,Software - Infrastructure,,,1517356800,,,,1,86400,,,1525046400,-49221000,1580428800,13,25463000,-0.22611,9.0,4642.44,2,16.364674,,-0.24367,-0.24367,3.161,buy,2.3,-0.06428,-0.21961,0.37,3.718,,Technology,8.0,56999500,0.0639,3640013,1531440000,4059550,0.077,5.84,77.0,45.0,63.31,63.0,,,430030016,7.544,165758000,201995008,-0.906,,
CPA,-0.38542652,0.17144,,,,2.012107,,,52.23,,,79.94,1.045,1534291200,52.444,-0.209,-0.208,608545984,0.22691,5.994,1.36,3647641856,USD,,31404699,9.73,8.215828,154844256,9045.0,,,0.34157002,900906000,3.0000001e-05,0.95411,Airlines,,,1514678400,1368662400,2/1,,1,86400,,,1530316800,391079008,1577750400,17,664219008,0.16408001,,0.82,2,1.5305381,,0.14581999,0.14581999,0.89,buy,2.3,0.06487,0.18686001,0.097,63.198,,Industrials,,31489800,0.0176,744410,1531440000,588250,0.0239,1.64,146.0,70.0,117.94,124.0,,,830198016,19.558,1162699008,2681905920,9.213,,
CPB,-0.13766521,0.17144,,,1.0,-0.037782,,2.0,4.561,,4.0,39.45,0.639,1534291200,720.612,-0.702,-0.704,925000000,0.1065,23.192,2.47,21452150784,USD,,157444070,2.82,13.989363,1964749952,,,,0.32424,2816000000,0.27021998,0.61336,Packaged Foods,,,1532822400,858643200,2/1,,1,86400,,,1532822400,261000000,1595980800,13,1304999936,0.061139997,5.0,-12.31,2,8.64942,,0.030050002,0.030050002,0.063,hold,3.3,0.02982,0.17296,0.334,28.854,,Consumer Defensive,8.0,300646016,0.104899995,31543507,1531440000,38408955,0.17959999,7.05,48.0,30.0,36.77,35.0,,,226000000,0.751,9893999616,8684999680,0.86,,
CPE,0.1137898,0.17144,,,1.0,0.787526,,2.0,9.888,,2.0,11.3,2.61,1534291200,43.939,0.467,0.512,293031008,0.63418,10.605,6.726,3107737600,USD,,221919700,1.26,8.968254,-285781888,169.0,,,0.84115,294171000,0.00559,1.3110601,Oil & Gas E&P,,,1514678400,779932800,1/3,,1,86400,,,1530316800,138846000,1577750400,25,334057984,0.32575,3.0,0.26,2,1.1427994,,0.31628,0.31628,2.532,buy,2.0,0.0309,0.071890004,0.672,2.264,,Energy,8.0,227568000,0.1965,44717753,1531440000,46622407,0.2887,10.89,23.0,10.0,17.05,17.0,,,509145984,2.237,988459008,462063008,0.68,,
CRC,4.2093024,0.17144,,,2.0,5.792749,,5.0,-16.318,,8.0,41.54,0.626,1534291200,5638.889,,,827000000,0.33508998,9.506,3.185,7861591040,USD,,44299045,0.58,71.6207,218875008,1450.0,,,0.63857,1220000000,0.08288,0.70329005,Oil & Gas E&P,,,1514678400,1464739200,1/10,,1,86400,,,1530316800,-355000000,1577750400,6,362000000,0.12844,5.0,-37.68,2,,,-0.14384,-0.14384,0.459,hold,2.6,0.03026,,0.514,55.523,,Energy,4.0,48353000,0.1565,7566343,1531440000,8575559,0.1691,4.13,70.0,29.0,45.33,38.5,,,42000000,0.869,5074999808,2468000000,-7.987,,
CREE,0.93527246,0.17144,,,1.0,0.253579,,2.0,20.471,,6.0,48.11,3.585,1534291200,14.092,,,72471000,0.048520003,64.58,3.133,4680202240,USD,,100124681,1.22,39.434425,-13068500,6796.0,,,0.27653998,413067000,0.01096,1.06579,Semiconductors,,,1529798400,976492800,2/1,,1,86400,,,1529798400,-279968000,1592956800,10,167358000,-0.04002,3.0,0.71,2,2.350154,,-0.18744,-0.18744,2.189,hold,2.6,-0.01413,-0.13035,0.141,15.007,,Technology,3.0,100833000,0.1034,10489220,1531440000,12208976,0.14310001,10.54,60.0,28.0,46.6,46.0,,,387084992,3.833,292000000,1493680000,-2.813,,
CRM,0.58462656,0.17144,,,2.0,1.134253,,5.0,18.11,,9.0,152.68,0.803,1534291200,27.173,18.5,15.858,1170668032,0.09927,98.99,9.827,115884597248,USD,,709911450,2.73,55.92674,2794980608,29000.0,,,0.73980004,7706490000,0.050029997,0.87746,Software - Application,,,1517356800,1366243200,4/1,,1,86400,,,1532995200,723478016,1580428800,40,3100965120,0.03848,7.0,2.19,2,8.4307,,0.061350003,0.061350003,0.638,buy,1.7,0.01312,0.06583,0.281,16.179,,Technology,6.0,742910016,0.0148,11000683,1531440000,14593312,0.018099999,2.67,185.0,120.0,166.15,170.0,,,3427000064,4.588,3676000000,11793011712,0.959,,
CRMD,0.19999993,0.17144,,,2.0,5.051004,,10.0,-0.076,,10.0,0.62,0.463,1534291200,,,,-36985528,0.0,-1.223,245.311,45225572,USD,,81369333,-0.14,-4.428571,-13896204,14.0,,,0.64429003,214363,0.039389998,0.123500004,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-39008888,1577750400,1,-25467052,-200.93011,9.0,,2,,,0.0,0.0,0.379,buy,2.0,-1.70978,-8.77812,-0.945,0.003,,Healthcare,1.0,84910096,0.088599995,8668893,1531440000,6519232,0.111,1.36,3.0,3.0,3.0,3.0,,,4701978,0.055,0,184360,-0.548,,
CROX,1.1997778,0.17144,,,2.0,0.143446,,2.0,2.911,,5.0,20.66,2.429,1534291200,0.01,0.75,0.566,96667000,0.09175,14.094,1.293,1362469120,USD,,62520783,0.76,27.18421,111934000,4382.0,,,0.50791,517221000,0.023459999,1.0701001,Footwear & Accessories,,,1514678400,1181865600,2/1,,1,86400,,,1530316800,9180000,1577750400,5,99745000,0.06215,9.0,5.13,2,7.0972176,,0.026670001,0.026670001,1.665,hold,2.7,0.06627,0.06939,0.047,15.153,,Consumer Cyclical,10.0,68094304,0.1435,9774228,1531440000,9376987,0.1924,8.83,21.0,12.0,17.6,18.0,,,171514000,2.519,38000,1053537024,0.132,,
CRSP,1.6001947,0.17144,,,,,,,5.633,,,56.67,17.886,1534291200,,,,-83592000,-2.24964,-26.608,59.859,2224256512,USD,,26569172,-3.19,-17.764889,-28659624,127.0,,,-1.23443,-28803000,0.42931998,0.39238998,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-91247000,1577750400,7,-78617000,-2.33815,,,2,10.060358,,-2.45565,-2.45565,17.352,buy,2.3,-0.16502,-0.39418998,-0.696,0.858,,Healthcare,,47586900,0.0625,2974799,1531440000,3294861,0.1005,2.94,86.0,50.0,66.93,67.0,,,319736992,6.719,0,37158000,-2.106,,
CRUS,-0.2508924,0.17144,,,2.0,0.293883,,1.0,18.471,,2.0,43.95,4.847,1534291200,,,,289143008,0.19724001,8.497,1.676,2456764928,USD,,60603175,3.36,13.080358,223484000,1596.0,,,0.49358,760716000,0.0088599995,0.92521006,Semiconductors,,,1522454400,806025600,2/1,,1,86400,,,1530316800,114811000,1585612800,9,327216000,0.13964,1.0,0.96,2,2.3794055,,0.07832,0.07832,2.975,buy,2.5,0.09361,0.10037,-0.207,23.362,,Technology,3.0,61021200,0.0986,6017752,1531440000,6939304,0.1273,5.25,80.0,32.0,49.11,50.0,,,226336000,3.709,0,1465933952,1.782,,
CSCO,0.45975244,0.17144,,,1.0,1.120561,,7.0,9.247,,1.0,47.77,2.287,1534291200,59.182,0.687,0.569,14789000192,0.2998,13.477,4.04,199305805824,USD,,4670271360,3.25,14.698462,10345749504,,,,0.61901003,30536000000,0.00095,0.76018,Communication Equipment,,,1532736000,953769600,2/1,,1,86400,,,1532736000,110000000,1595894400,25,13665999872,0.25536,1.0,1.73,2,5.166,,0.00223,0.00223,2.11,buy,2.1,0.06599,0.00201,0.059,10.198,,Technology,1.0,4702879744,0.0088,40119782,1531440000,42120412,,2.19,60.0,40.0,50.96,51.0,,,46548000768,9.963,25568999424,49329999872,0.02,,
CSIQ,-0.11925465,0.17144,,,,1.721711,,,18.11,,,14.36,0.927,1534291200,212.887,-0.587,-0.593,401611008,0.09804,6.892,0.676,2768091648,USD,,41362567,1.71,8.39766,,12129.0,,,0.16675,638967000,0.23367001,0.38976002,Solar,,,1514678400,,,,1,86400,,,1530316800,133641000,1577750400,8,,0.07339,,0.47,2,0.79293203,,0.03262,0.03262,0.263,hold,3.0,0.03458,0.13255,-0.06,69.945,,Technology,,58581800,0.058000002,3399798,1531440000,3576954,0.0757,4.62,24.0,12.05,16.27,15.55,,,452471008,7.692,2348559104,4096486912,2.245,,
CSTE,-0.35344827,0.17144,,,,1.745301,,,13.711,,,18.95,3.108,1534291200,4.058,-0.234,-0.243,78040000,0.13269,7.359,0.977,574310336,USD,,20838494,1.04,18.221155,1126750,1545.0,,,0.30372998,197223000,0.44368,0.44926,Building Materials,,,1514678400,,,,1,86400,,,1530316800,12524000,1577750400,2,7050000,0.08276,,1.22,2,1.382102,,0.02221,0.02221,1.85,underperform,3.7,0.04776,0.02876,0.002,17.124,,Basic Materials,,34348700,0.051799998,1779982,1531440000,1904021,0.081999995,7.82,19.0,13.0,16.0,16.0,,,104641000,3.045,19726000,588123008,0.365,,
CSX,0.49075937,0.17144,,,1.0,1.256733,,8.0,16.312,,1.0,74.16,1.663,1534291200,98.324,0.836,0.72,5541000192,0.47833002,13.74,6.572,76131328000,USD,,856483180,4.02,18.447762,1835874944,24006.0,,,0.47833002,5186000000,0.052670002,0.76928,Railroads,,,1514678400,1308182400,3/1,,1,86400,,,1530316800,6169999872,1577750400,22,3915000064,0.36438,1.0,1.01,2,4.546346,,0.53271997,0.53271997,1.408,buy,2.1,0.07249,0.48166,0.058,13.06,,Industrials,1.0,858811008,0.023,19785151,1531440000,11221856,0.026600001,3.12,90.0,52.0,73.95,74.5,,,1403000064,1.634,13788000256,11584000000,6.939,,
